,CustomerID,Frequency,Sold,Days,Cluster
3082,16565.0,3,173.7,363,0
3083,16566.0,19,614.01,14,0
3084,16567.0,35,865.6,193,0
3085,16569.0,5,124.2,2,0
3086,16570.0,133,3622.95,8,2
3087,16571.0,106,1285.22,2,0
3088,16572.0,58,999.7,126,0
3089,16573.0,46,648.41,73,0
3090,16574.0,28,451.44,70,0
3091,16581.0,11,70.44,154,0
3092,16582.0,6,313.62,112,0
3093,16583.0,14,233.45,373,0
3094,16584.0,31,908.03,79,0
3095,16586.0,8,463.95,248,0
3096,16587.0,13,225.15,231,0
3097,16589.0,33,459.24,70,0
3098,16591.0,10,213.5,68,0
3099,16592.0,222,4073.28,3,2
3100,16593.0,27,330.03,50,0
3101,16594.0,53,181.09,74,0
3102,16595.0,85,360.16,60,0
3103,16596.0,12,250.15,15,0
3104,16597.0,7,90.04,3,0
3105,16598.0,11,140.7,276,0
3106,16600.0,62,813.52,3,0
3107,16601.0,31,244.79999999999998,40,0
3108,16602.0,32,494.72999999999996,30,0
3109,16603.0,34,482.47,74,0
3110,16607.0,174,3038.67,17,2
3111,16609.0,280,5450.96,14,1
3112,16610.0,6,75.66,218,0
3113,16611.0,11,120.99000000000001,185,0
3114,16612.0,66,1187.66,32,0
3115,16613.0,30,618.59,69,0
3116,16614.0,26,506.19,182,0
3117,16616.0,33,500.42,14,0
3118,16617.0,5,151.85,235,0
3119,16618.0,97,2630.64,30,2
3120,16619.0,16,204.41,253,0
3121,16620.0,9,178.96,3,0
3122,16621.0,29,813.48,51,0
3123,16623.0,5,129.45,245,0
3124,16624.0,48,810.5699999999999,80,0
3125,16625.0,23,333.08,274,0
3126,16626.0,184,4379.65,0,2
3127,16627.0,20,322.8,78,0
3128,16628.0,119,2183.04,29,2
3129,16629.0,64,417.73,73,0
3130,16633.0,153,2878.15,16,2
3131,16634.0,9,217.9,222,0
3132,16637.0,72,1124.59,31,0
3133,16638.0,95,1676.47,22,0
3134,16639.0,52,1169.38,24,0
3135,16641.0,12,231.10000000000002,105,0
3136,16642.0,35,679.83,4,0
3137,16643.0,27,487.51,245,0
3138,16644.0,62,833.78,177,0
3139,16647.0,14,214.06,169,0
3140,16648.0,21,270.85999999999996,38,0
3141,16650.0,24,518.42,71,0
3142,16652.0,123,6654.26,53,1
3143,16653.0,76,1166.92,15,0
3144,16654.0,31,594.97,140,0
3145,16655.0,261,3794.52,17,2
3146,16656.0,80,8568.24,21,1
3147,16657.0,208,933.62,9,0
3148,16658.0,8,123.24,367,0
3149,16659.0,2,39.12,188,0
3150,16660.0,17,810.4499999999999,15,0
3151,16665.0,9,135.39999999999998,361,0
3152,16666.0,32,118.98,18,0
3153,16667.0,53,570.13,67,0
3154,16668.0,20,306.71999999999997,14,0
3155,16669.0,161,1370.8700000000001,23,0
3156,16670.0,262,4022.46,16,2
3157,16671.0,6,1692.27,27,0
3158,16672.0,117,8093.59,1,1
3159,16674.0,98,319.61,54,0
3160,16676.0,92,1558.72,33,0
3161,16678.0,170,3013.83,2,2
3162,16679.0,3,129.75,365,0
3163,16680.0,10,183.7,42,0
3164,16681.0,44,1770.34,72,2
3165,16682.0,30,1028.0,4,0
3167,16685.0,62,324.24,60,0
3168,16686.0,588,3043.48,46,2
3169,16688.0,62,1260.86,0,0
3170,16689.0,16,303.26,75,0
3171,16690.0,13,208.63,43,0
3172,16692.0,3,1276.0,255,0
3173,16693.0,60,482.01,68,0
3174,16696.0,10,657.9000000000001,134,0
3175,16697.0,21,112.75,240,0
3176,16698.0,5,1998.0,226,2
3177,16700.0,312,5040.0,8,2
3178,16701.0,154,5150.2699999999995,8,2
3180,16706.0,123,531.35,36,0
3181,16708.0,27,656.63,45,0
3182,16709.0,79,3029.87,84,2
3183,16710.0,402,2483.04,18,2
3184,16711.0,22,1651.03,2,0
3185,16712.0,447,3645.43,8,2
3186,16713.0,632,6840.2300000000005,18,1
3187,16714.0,94,911.53,218,0
3188,16715.0,19,301.71999999999997,77,0
3189,16716.0,3,319.8000000000001,266,0
3190,16717.0,236,3278.36,8,2
3191,16718.0,45,623.75,368,0
3192,16719.0,203,1773.92,14,2
3193,16720.0,27,155.24,25,0
3194,16721.0,37,292.47,261,0
3195,16722.0,228,4711.21,16,2
3196,16723.0,43,589.15,90,0
3197,16725.0,152,775.07,301,0
3198,16726.0,185,1382.02,25,0
3199,16727.0,46,272.82,363,0
3200,16728.0,269,1054.67,45,0
3201,16729.0,668,7076.28,35,1
3202,16730.0,84,702.79,51,0
3203,16732.0,28,603.75,31,0
3204,16734.0,53,650.51,51,0
3205,16735.0,128,2269.21,78,2
3206,16737.0,1,417.59999999999997,52,0
3207,16738.0,1,3.75,297,0
3208,16739.0,16,312.55,171,0
3209,16743.0,193,2191.84,28,2
3210,16744.0,242,1304.76,10,0
3211,16745.0,358,7170.7,86,1
3212,16746.0,452,6694.31,4,1
3213,16747.0,45,826.96,24,0
3214,16748.0,69,1515.9,17,0
3215,16750.0,95,623.93,44,0
3216,16751.0,25,1764.72,30,2
3217,16752.0,9,207.5,372,0
3218,16753.0,34,223.92000000000002,57,0
3219,16754.0,2,2002.4,371,2
3220,16755.0,176,1484.63,113,0
3221,16756.0,13,239.4,214,0
3222,16757.0,7,106.83000000000001,318,0
3223,16758.0,22,369.34000000000003,64,0
3224,16759.0,43,772.84,7,0
3225,16761.0,13,316.62,96,0
3226,16762.0,89,1501.38,19,0
3227,16763.0,24,594.9,184,0
3228,16764.0,718,2758.25,3,2
3229,16765.0,1,34.0,293,0
3230,16766.0,34,1145.6,272,0
3231,16767.0,222,5580.6,30,1
3232,16768.0,58,458.04,47,0
3233,16769.0,40,380.39,259,0
3234,16770.0,146,744.9,57,0
3235,16771.0,255,2246.81,32,2
3236,16773.0,26,171.59,56,0
3237,16774.0,49,654.92,67,0
3238,16775.0,158,1695.66,9,0
3239,16776.0,76,388.28,59,0
3240,16777.0,50,226.35,79,0
3241,16778.0,16,245.94,73,0
3242,16779.0,344,10454.05,1,1
3243,16780.0,60,425.19,99,0
3244,16781.0,19,294.65,364,0
3245,16782.0,197,2242.25,9,2
3246,16784.0,3,107.6,19,0
3247,16788.0,155,597.48,122,0
3248,16789.0,5,80.8,7,0
3249,16790.0,95,1520.1200000000001,3,0
3250,16791.0,322,1706.28,28,2
3251,16792.0,12,110.38000000000001,281,0
3252,16793.0,16,243.84,56,0
3253,16794.0,287,1201.51,0,0
3254,16795.0,66,414.88,364,0
3255,16796.0,18,305.62,88,0
3256,16800.0,164,1201.49,10,0
3257,16801.0,121,867.83,162,0
3258,16803.0,24,332.3,64,0
3259,16804.0,60,536.99,22,0
3260,16805.0,98,460.59,173,0
3261,16806.0,103,801.49,102,0
3262,16807.0,67,1121.59,142,0
3263,16808.0,23,288.42,98,0
3264,16809.0,150,912.74,22,0
3265,16810.0,16,275.64,191,0
3266,16811.0,28,547.07,4,0
3267,16812.0,15,479.35,360,0
3268,16813.0,449,1692.98,7,0
3269,16814.0,325,6500.6,13,1
3270,16816.0,28,417.06,102,0
3271,16817.0,95,1446.95,2,0
3272,16818.0,191,3317.97,10,2
3273,16820.0,26,497.61,95,0
3274,16823.0,38,358.38,226,0
3275,16824.0,26,460.64,15,0
3276,16825.0,28,775.1800000000001,38,0
3277,16826.0,22,341.7,50,0
3278,16828.0,8,128.5,92,0
3279,16829.0,11,197.22,156,0
3280,16830.0,23,325.91,38,0
3281,16832.0,12,199.15,183,0
3282,16833.0,47,1106.53,0,0
3283,16834.0,24,413.46,227,0
3284,16835.0,10,180.85,127,0
3285,16836.0,11,251.87,39,0
3286,16837.0,166,3167.73,30,2
3287,16838.0,26,582.9,196,0
3289,16841.0,117,1774.62,36,2
3290,16842.0,64,1260.44,63,0
3291,16843.0,379,10183.82,42,1
3292,16846.0,11,214.32,49,0
3293,16847.0,12,193.44,42,0
3294,16848.0,14,281.42,52,0
3295,16849.0,8,124.57,186,0
3296,16850.0,19,332.41,333,0
3297,16851.0,20,342.45,3,0
3298,16852.0,9,144.91000000000003,9,0
3299,16855.0,19,328.4,23,0
3300,16856.0,2,35.400000000000006,14,0
3301,16858.0,13,345.89000000000004,365,0
3302,16859.0,72,473.14,105,0
3303,16861.0,8,151.65,59,0
3304,16863.0,28,481.35,28,0
3305,16866.0,11,207.73999999999998,140,0
3306,16869.0,129,805.62,22,0
3307,16871.0,139,2761.4900000000002,21,2
3308,16872.0,7,680.02,76,0
3309,16873.0,289,7066.31,4,1
3310,16875.0,123,2023.47,63,2
3311,16877.0,159,853.72,11,0
3312,16880.0,178,1519.08,30,0
3313,16881.0,1,432.0,66,0
3314,16882.0,39,705.12,66,0
3315,16883.0,38,276.73,186,0
3316,16884.0,26,429.84000000000003,37,0
3317,16885.0,101,471.51,14,0
3318,16887.0,37,194.88,34,0
3319,16889.0,135,1578.67,194,0
3320,16891.0,203,809.7,1,0
3321,16892.0,101,496.84000000000003,0,0
3322,16893.0,45,145.93,366,0
3323,16895.0,69,219.14,64,0
3324,16897.0,44,213.03,298,0
3325,16898.0,163,444.46,25,0
3326,16899.0,125,1281.56,7,0
3327,16900.0,82,187.6900000000001,11,0
3328,16902.0,44,1706.88,115,0
3329,16903.0,60,373.24,28,0
3330,16904.0,710,3754.27,3,2
3331,16905.0,209,3085.48,4,2
3332,16906.0,93,579.77,81,0
3333,16907.0,151,981.65,28,0
3334,16909.0,19,364.14,63,0
3335,16910.0,547,1510.06,3,0
3336,16912.0,105,2528.67,22,2
3337,16913.0,8,113.44,289,0
3338,16914.0,38,208.46,35,0
3339,16915.0,57,621.6800000000001,8,0
3340,16916.0,143,576.26,23,0
3341,16917.0,9,391.52,276,0
3342,16918.0,130,1043.34,49,0
3343,16919.0,327,2596.45,155,2
3344,16921.0,60,169.79,60,0
3345,16923.0,696,6666.83,11,1
3346,16924.0,89,739.5,20,0
3347,16926.0,14,230.25,370,0
3348,16927.0,6,543.05,115,0
3349,16928.0,213,2781.5,79,2
3350,16929.0,77,1295.39,3,0
3351,16930.0,54,380.55,25,0
3353,16932.0,53,161.94,52,0
3354,16933.0,49,530.08,0,0
3355,16934.0,62,950.9300000000001,54,0
3356,16936.0,57,262.68,25,0
3357,16938.0,242,1903.13,8,2
3358,16940.0,305,3049.88,51,2
3359,16942.0,283,1894.11,12,2
3360,16943.0,33,816.73,211,0
3361,16945.0,249,4345.5,21,2
3362,16947.0,21,406.48,235,0
3363,16948.0,19,435.02,138,0
3364,16949.0,61,1161.27,3,0
3365,16950.0,42,1178.56,56,0
3366,16951.0,87,1262.75,122,0
3367,16952.0,16,167.61,108,0
3368,16953.0,1,20.8,29,0
3369,16954.0,54,2085.08,0,2
3370,16955.0,26,493.67,184,0
3371,16956.0,18,292.34,8,0
3372,16957.0,16,416.64,238,0
3373,16959.0,7,117.35000000000001,86,0
3374,16960.0,101,507.05,38,0
3375,16961.0,14,234.17,115,0
3376,16963.0,7,110.55000000000001,186,0
3377,16965.0,26,201.19,226,0
3378,16966.0,31,2148.47,7,2
3379,16967.0,21,319.02,188,0
3380,16968.0,31,439.43,3,0
3381,16969.0,42,650.41,38,0
3382,16971.0,42,232.20999999999998,2,0
3383,16976.0,2,251.51999999999998,266,0
3384,16978.0,39,344.33,77,0
3385,16979.0,91,1809.05,3,2
3386,16980.0,87,1078.96,254,0
3387,16982.0,22,384.06,60,0
3388,16983.0,149,1920.2,12,2
3389,16984.0,418,4392.42,77,2
3390,16985.0,121,5461.62,16,1
3391,16986.0,3,1873.2,29,2
3392,16987.0,129,1625.05,2,0
3393,16988.0,7,126.12,4,0
3394,16989.0,12,1133.25,6,0
3395,16990.0,1,179.0,218,0
3396,16992.0,95,1601.8600000000001,10,0
3397,16996.0,41,1427.46,29,0
3398,16997.0,12,702.0,287,0
3399,16998.0,6,287.02000000000004,149,0
3400,16999.0,23,484.82,22,0
3401,17001.0,169,3989.57,0,2
3402,17002.0,50,1487.78,72,0
3403,17004.0,44,1412.94,45,0
3404,17006.0,44,781.78,4,0
3405,17007.0,53,877.4300000000001,50,0
3406,17010.0,12,185.46,16,0
3407,17011.0,15,270.9,29,0
3408,17014.0,75,565.58,7,0
3409,17015.0,217,1842.56,28,2
3410,17017.0,268,8574.11,2,1
3411,17018.0,16,920.1,40,0
3412,17019.0,234,1272.61,10,0
3413,17022.0,7,71.0,30,0
3414,17024.0,3,95.85,44,0
3415,17025.0,9,357.77,60,0
3416,17026.0,4,154.82999999999998,184,0
3417,17027.0,155,848.59,78,0
3418,17029.0,2,716.0,110,0
3419,17030.0,11,146.87,63,0
3420,17031.0,22,380.35,11,0
3421,17033.0,28,1030.14,85,0
3422,17034.0,32,734.5699999999999,15,0
3423,17035.0,32,388.33,245,0
3424,17037.0,77,1253.22,77,0
3425,17038.0,22,112.4,29,0
3426,17040.0,15,449.73,137,0
3427,17041.0,71,1065.77,26,0
3428,17042.0,98,1044.3799999999999,2,0
3429,17043.0,102,1735.18,31,2
3430,17044.0,10,897.4300000000001,8,0
3431,17045.0,22,339.44,112,0
3432,17046.0,22,642.02,156,0
3433,17047.0,65,1100.9,84,0
3434,17048.0,48,864.32,114,0
3435,17049.0,322,5594.78,2,1
3436,17050.0,316,3228.84,95,2
3437,17051.0,43,247.14000000000001,193,0
3438,17052.0,92,413.75,27,0
3439,17053.0,14,496.38,128,0
3440,17054.0,84,1353.83,27,0
3441,17058.0,62,1179.89,81,0
3442,17059.0,516,3095.04,29,2
3443,17060.0,5,234.24,265,0
3444,17061.0,101,5116.13,73,2
3445,17062.0,71,534.47,313,0
3446,17063.0,82,1421.59,8,0
3447,17064.0,62,859.35,58,0
3448,17068.0,297,4531.34,11,2
3449,17069.0,154,2655.2200000000003,27,2
3450,17070.0,64,312.14,113,0
3451,17071.0,148,2385.48,8,2
3452,17073.0,174,1446.09,17,0
3453,17075.0,80,813.77,17,0
3454,17076.0,25,841.0799999999999,35,0
3455,17078.0,28,378.2,35,0
3456,17079.0,2,118.80000000000001,77,0
3457,17080.0,9,285.5,21,0
3458,17081.0,64,290.16,24,0
3459,17082.0,81,2003.85,32,2
3460,17083.0,52,1405.78,108,0
3461,17084.0,162,2949.75,34,2
3462,17085.0,189,1555.05,122,0
3463,17086.0,96,2050.08,6,2
3464,17088.0,115,1991.01,27,2
3465,17090.0,64,2041.8500000000001,3,2
3466,17091.0,198,3802.81,2,2
3467,17092.0,125,1777.78,49,2
3468,17094.0,15,270.20000000000005,317,0
3469,17095.0,77,1088.2,21,0
3470,17096.0,52,992.6800000000001,8,0
3471,17097.0,213,937.92,1,0
3472,17100.0,65,971.74,17,0
3473,17101.0,42,1621.73,9,0
3474,17102.0,1,25.5,261,0
3475,17105.0,90,665.78,158,0
3476,17107.0,421,10380.43,32,1
3477,17109.0,121,869.6800000000001,28,0
3478,17110.0,12,163.29999999999998,164,0
3479,17111.0,30,248.61,46,0
3480,17114.0,135,747.22,5,0
3481,17115.0,43,806.9000000000001,7,0
3482,17117.0,9,116.19999999999999,287,0
3483,17118.0,10,157.02,317,0
3484,17119.0,38,593.61,2,0
3485,17120.0,18,307.46,232,0
3486,17122.0,7,138.32,118,0
3487,17123.0,9,345.29999999999995,161,0
3488,17124.0,32,298.89,184,0
3489,17125.0,40,259.35,49,0
3490,17126.0,262,991.85,151,0
3491,17128.0,14,157.09,334,0
3492,17131.0,134,2463.17,4,2
3493,17133.0,27,4892.240000000001,15,2
3494,17134.0,24,425.0,106,0
3495,17135.0,52,1139.73,15,0
3496,17138.0,24,380.5,275,0
3497,17139.0,487,10585.57,15,1
3498,17140.0,20,465.32,246,0
3499,17142.0,15,579.0,238,0
3500,17144.0,48,984.57,0,0
3501,17146.0,35,749.78,105,0
3502,17147.0,85,1679.64,22,0
3503,17148.0,9,124.88,51,0
3504,17152.0,16,1503.5,194,0
3505,17153.0,14,213.78,23,0
3506,17154.0,23,329.34,74,0
3507,17155.0,20,251.70000000000002,17,0
3508,17157.0,15,306.55,7,0
3509,17158.0,67,1266.97,31,0
3510,17159.0,102,1534.73,21,0
3511,17160.0,229,3518.03,30,2
3512,17162.0,105,1707.21,28,0
3513,17163.0,5,293.1,21,0
3514,17164.0,145,2466.4,32,2
3515,17165.0,10,158.68,283,0
3516,17166.0,14,189.49,38,0
3517,17169.0,60,816.88,49,0
3518,17171.0,16,224.91,288,0
3519,17172.0,16,313.26,74,0
3520,17173.0,87,3755.65,4,2
3521,17174.0,4,59.9,217,0
3522,17175.0,64,1430.94,43,0
3523,17176.0,15,306.13,201,0
3524,17179.0,80,711.79,177,0
3525,17180.0,131,780.38,55,0
3526,17181.0,23,239.92000000000002,56,0
3527,17183.0,76,3286.9100000000003,7,2
3528,17186.0,2,144.0,46,0
3529,17187.0,10,203.95,226,0
3530,17188.0,89,2275.58,10,2
3531,17189.0,61,384.40000000000003,105,0
3532,17190.0,20,249.74,58,0
3533,17191.0,237,2095.13,27,2
3534,17193.0,35,1674.46,35,0
3535,17194.0,29,262.62,273,0
3536,17197.0,29,1013.01,29,0
3537,17198.0,96,692.22,23,0
3538,17201.0,40,342.63,53,0
3539,17203.0,152,3563.85,35,2
3540,17204.0,67,1352.91,168,0
3541,17205.0,13,384.08,53,0
3542,17206.0,7,204.24,52,0
3543,17211.0,213,2299.67,26,2
3544,17212.0,4,226.85,252,0
3545,17213.0,164,2741.08,39,2
3546,17214.0,104,984.12,59,0
3547,17217.0,9,113.5,233,0
3548,17218.0,274,1960.72,3,2
3549,17219.0,25,114.23,31,0
3550,17220.0,472,3198.25,23,2
3551,17221.0,63,335.13,6,0
3552,17222.0,28,354.15,64,0
3553,17223.0,49,426.79,309,0
3554,17226.0,21,393.49,308,0
3555,17227.0,47,939.32,18,0
3556,17228.0,208,1906.09,15,2
3557,17229.0,47,318.76,95,0
3558,17230.0,73,3466.67,263,2
3559,17231.0,546,3127.82,11,2
3560,17232.0,36,421.52,2,0
3561,17233.0,25,190.88,34,0
3562,17234.0,14,149.89000000000001,182,0
3563,17235.0,29,550.06,24,0
3564,17236.0,105,916.13,12,0
3565,17237.0,19,314.69,10,0
3566,17238.0,566,3744.65,2,2
3567,17239.0,16,379.95,312,0
3568,17242.0,40,1135.04,107,0
3569,17243.0,407,8628.55,0,1
3570,17244.0,31,954.9,52,0
3571,17245.0,9,171.45,204,0
3572,17247.0,55,282.19,14,0
3573,17248.0,69,318.65,119,0
3574,17250.0,57,384.52,3,0
3575,17251.0,39,283.28000000000003,362,0
3576,17252.0,87,353.86,116,0
3577,17253.0,18,178.26,17,0
3578,17254.0,112,272.44,4,0
3579,17255.0,78,298.41,40,0
3580,17256.0,16,240.0,106,0
3581,17259.0,124,603.37,147,0
3582,17262.0,12,1253.3600000000001,51,0
3583,17263.0,23,63.440000000000005,207,0
3584,17265.0,127,562.9,138,0
3585,17266.0,80,310.64,1,0
3586,17267.0,38,317.62,126,0
3587,17268.0,6,763.64,107,0
3588,17272.0,116,2144.53,41,2
3589,17274.0,27,111.97999999999999,34,0
3590,17277.0,69,1065.3500000000001,227,0
3591,17278.0,15,246.04,240,0
3592,17279.0,9,187.82999999999998,57,0
3593,17282.0,94,1703.41,129,0
3594,17284.0,294,1641.68,59,0
3595,17286.0,45,153.92,21,0
3596,17287.0,124,1064.11,25,0
3597,17288.0,142,1419.73,8,0
3598,17289.0,112,936.16,31,0
3599,17290.0,102,525.24,3,0
3600,17291.0,1,550.8000000000001,307,0
3601,17293.0,135,1875.1100000000001,7,2
3602,17295.0,69,556.95,28,0
3603,17297.0,51,131.78,16,0
3604,17298.0,30,498.42,100,0
3605,17299.0,57,669.11,11,0
3606,17301.0,66,197.63,20,0
3607,17302.0,81,1119.93,14,0
3608,17303.0,53,250.04,360,0
3609,17306.0,69,8600.73,10,1
3610,17309.0,12,82.75,94,0
3611,17311.0,55,1384.85,77,0
3612,17312.0,14,644.3,138,0
3613,17313.0,28,2288.13,17,2
3614,17314.0,136,2514.76,24,2
3615,17315.0,487,6204.46,0,1
3616,17317.0,11,2524.02,45,2
3617,17320.0,73,1200.6200000000001,99,0
3618,17321.0,107,700.86,7,0
3619,17323.0,204,908.99,14,0
3620,17324.0,50,990.23,17,0
3621,17325.0,6,96.8,279,0
3622,17329.0,33,523.11,13,0
3623,17330.0,6,363.9,22,0
3624,17331.0,1,175.2,123,0
3625,17333.0,28,494.25,85,0
3626,17334.0,12,306.6,300,0
3627,17337.0,548,1944.32,150,2
3628,17338.0,757,6612.18,16,1
3629,17339.0,9,243.36,93,0
3630,17340.0,424,11891.18,8,1
3631,17341.0,183,781.36,156,0
3632,17343.0,17,193.64,354,0
3633,17344.0,32,160.57,45,0
3634,17345.0,87,537.74,14,0
3635,17346.0,503,2611.58,3,2
3636,17347.0,1,228.96,85,0
3637,17348.0,215,1159.52,14,0
3638,17349.0,9,110.75,178,0
3639,17350.0,72,1256.19,7,0
3640,17351.0,27,587.15,35,0
3641,17353.0,8,1740.0,128,2
3642,17354.0,16,1393.06,50,0
3643,17356.0,19,178.22,311,0
3644,17357.0,45,388.14,23,0
3645,17358.0,59,365.85,302,0
3646,17359.0,15,127.86,10,0
3647,17360.0,132,585.79,16,0
3648,17361.0,29,488.2,48,0
3649,17362.0,35,312.23,238,0
3650,17364.0,414,4455.73,0,2
3651,17365.0,468,4801.56,12,2
3652,17367.0,34,168.4,237,0
3653,17368.0,128,1349.52,22,0
3654,17370.0,33,446.18,72,0
3655,17371.0,87,423.89,16,0
3656,17372.0,253,1342.68,40,0
3657,17373.0,57,646.92,39,0
3658,17374.0,28,495.77,218,0
3659,17375.0,71,372.5,189,0
3660,17376.0,24,203.2,70,0
3661,17377.0,419,3925.92,23,2
3662,17379.0,83,404.66,10,0
3664,17382.0,2,65.4,64,0
3665,17383.0,51,199.29,3,0
3666,17384.0,15,336.4,18,0
3667,17385.0,47,261.11,14,0
3668,17386.0,28,2686.42,7,2
3669,17387.0,78,784.11,19,0
3670,17388.0,15,1259.56,77,0
3672,17391.0,3,508.8,163,0
3673,17392.0,62,457.91,306,0
3674,17394.0,4,203.86999999999998,218,0
3675,17396.0,27,7330.8,38,1
3676,17397.0,92,696.41,21,0
3677,17398.0,38,653.38,114,0
3678,17400.0,213,2129.96,125,2
3679,17402.0,59,2633.85,4,2
3680,17403.0,33,281.62,35,0
3682,17405.0,94,967.22,0,0
3683,17406.0,116,1928.72,329,2
3684,17408.0,2,32.65,162,0
3685,17409.0,13,771.85,184,0
3686,17410.0,64,1214.72,15,0
3687,17411.0,43,748.94,11,0
3688,17412.0,66,1258.06,2,0
3689,17414.0,6,778.0,43,0
3690,17415.0,14,507.84,79,0
3691,17416.0,271,6838.34,29,1
3692,17418.0,30,463.46000000000004,41,0
3693,17419.0,208,4200.97,10,2
3694,17420.0,30,598.83,49,0
3695,17422.0,135,1853.1299999999999,15,2
3696,17423.0,28,663.63,44,0
3697,17425.0,43,759.17,18,0
3698,17426.0,272,5022.26,3,2
3699,17427.0,2,100.8,71,0
3701,17429.0,42,512.12,120,0
3702,17430.0,14,265.76,32,0
3703,17431.0,43,403.3,312,0
3704,17432.0,48,365.76,17,0
3705,17433.0,54,303.15999999999997,87,0
3706,17434.0,138,2333.42,1,2
3707,17436.0,9,216.29999999999998,1,0
3708,17438.0,19,378.3,246,0
3709,17440.0,8,177.1,147,0
3710,17442.0,140,2210.2599999999998,28,2
3711,17443.0,1,534.24,219,0
3712,17444.0,135,2940.04,147,2
3713,17446.0,9,120.9,176,0
3714,17447.0,36,541.53,39,0
3715,17449.0,279,2504.86,1,2
3717,17451.0,107,1648.95,0,0
3718,17453.0,19,486.71999999999997,17,0
3719,17454.0,61,517.53,191,0
3720,17455.0,8,131.7,203,0
3721,17456.0,17,249.86,364,0
3722,17457.0,19,1737.7,126,2
3723,17458.0,54,316.5,14,0
3724,17459.0,111,657.3,42,0
3725,17460.0,37,452.63,78,0
3726,17461.0,111,757.46,22,0
3727,17462.0,28,662.94,50,0
3728,17463.0,219,1881.36,15,2
3729,17464.0,9,289.96000000000004,157,0
3730,17466.0,41,763.28,9,0
3731,17468.0,5,137.0,9,0
3732,17469.0,90,1843.06,15,2
3733,17470.0,78,1125.07,44,0
3734,17472.0,181,710.29,190,0
3735,17475.0,14,194.37,78,0
3736,17480.0,31,506.51,73,0
3737,17481.0,83,1249.34,3,0
3738,17483.0,21,414.04,64,0
3739,17486.0,24,396.87,260,0
3740,17489.0,29,376.64,58,0
3741,17490.0,86,1926.8799999999999,0,2
3742,17491.0,110,3541.92,0,2
3743,17492.0,12,374.57,247,0
3744,17495.0,27,497.56,7,0
3745,17496.0,10,271.05,358,0
3746,17498.0,17,272.22,75,0
3747,17499.0,40,622.88,289,0
3748,17500.0,5,1138.0,16,0
3749,17501.0,18,288.6,220,0
3750,17502.0,28,689.1,8,0
3751,17503.0,38,558.96,2,0
3752,17504.0,140,2745.2799999999997,205,2
3753,17505.0,52,1145.84,161,0
3754,17506.0,16,294.29,69,0
3755,17507.0,88,605.58,261,0
3756,17508.0,22,387.31,280,0
3757,17509.0,369,6100.74,57,1
3758,17510.0,20,308.48,24,0
3760,17512.0,106,2920.04,28,2
3761,17513.0,6,513.2,71,0
3762,17514.0,40,208.65,127,0
3763,17515.0,87,639.02,30,0
3764,17516.0,137,768.08,14,0
3765,17517.0,11,153.94,308,0
3766,17519.0,83,1839.07,16,2
3767,17520.0,30,546.81,53,0
3768,17521.0,46,721.9599999999999,23,0
3769,17522.0,73,1070.71,1,0
3770,17523.0,33,652.74,10,0
3771,17524.0,6,145.0,360,0
3772,17525.0,9,422.70000000000005,359,0
3773,17526.0,23,706.7,0,0
3774,17527.0,49,888.86,53,0
3775,17528.0,260,3540.1,0,2
3776,17530.0,394,2385.0,0,2
3777,17531.0,15,293.45,120,0
3778,17534.0,9,223.36,53,0
3779,17535.0,13,164.4,279,0
3780,17536.0,3,76.5,176,0
3781,17537.0,75,897.62,29,0
3782,17538.0,9,98.42,25,0
3783,17540.0,26,570.4,8,0
3784,17542.0,25,170.75,269,0
3785,17545.0,145,645.96,42,0
3786,17549.0,6,148.86,23,0
3787,17550.0,42,267.16,196,0
3788,17551.0,43,306.84,358,0
3789,17552.0,51,909.96,42,0
3790,17553.0,2,1487.6,129,0
3791,17554.0,88,1952.45,0,2
3792,17555.0,106,483.26,19,0
3793,17556.0,6,157.9,205,0
3794,17557.0,34,541.46,13,0
3795,17560.0,27,854.95,94,0
3796,17561.0,46,167.62,18,0
3797,17562.0,64,1107.38,13,0
3798,17564.0,49,454.01,23,0
3799,17566.0,152,901.21,7,0
3800,17567.0,177,4012.56,6,2
3801,17569.0,29,344.14,331,0
3802,17571.0,299,1498.51,49,0
3803,17572.0,12,226.75000000000003,70,0
3804,17573.0,26,362.9,28,0
3805,17574.0,8,185.65,242,0
3806,17576.0,417,3457.78,7,2
3807,17578.0,6,124.74,190,0
3808,17579.0,52,440.2,4,0
3809,17580.0,45,215.72,252,0
3810,17581.0,452,10736.11,0,1
3811,17582.0,29,175.27,235,0
3812,17584.0,36,1227.3,6,0
3813,17585.0,214,1133.07,108,0
3814,17588.0,23,1240.2,99,0
3815,17589.0,253,2404.17,59,2
3816,17590.0,201,1479.22,1,0
3817,17591.0,167,2215.02,72,2
3818,17593.0,215,3911.56,3,2
3819,17594.0,50,993.18,84,0
3820,17595.0,83,388.79,11,0
3821,17596.0,270,2827.93,22,2
3822,17597.0,55,2044.3700000000001,213,2
3823,17600.0,13,161.67000000000002,17,0
3824,17601.0,9,116.00999999999999,238,0
3825,17602.0,565,5050.77,1,2
3826,17604.0,63,309.36,216,0
3827,17608.0,59,193.42,32,0
3828,17609.0,238,1103.92,40,0
3829,17611.0,582,3947.87,3,2
3830,17612.0,142,1992.76,52,2
3831,17613.0,319,4509.37,22,2
3832,17614.0,100,390.07,56,0
3833,17615.0,14,329.6,129,0
