OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length,Codigop
1859,12053,Chilches/Xilxes,12,10,134.0,2677.0,Castellón/Castelló,10.0,23013212.735168498,20128.4903393045,12.0
1860,12055,Chodos/Xodos,12,10,2.0,117.0,Castellón/Castelló,10.0,76028057.2391205,37237.976451741,12.0
1861,12056,Chóvar,12,10,17.0,327.0,Castellón/Castelló,10.0,31100583.576293897,24587.818152787797,12.0
1862,12057,Eslida,12,10,34.0,805.0,Castellón/Castelló,10.0,30820808.2653656,24571.0003721931,12.0
1863,12058,Espadilla,12,10,4.0,83.0,Castellón/Castelló,10.0,20422909.6571198,22467.4405887608,12.0
1864,12059,Fanzara,12,10,18.0,281.0,Castellón/Castelló,10.0,59691271.5008087,35739.8084573146,12.0
1865,12060,Figueroles,12,10,49.0,542.0,Castellón/Castelló,10.0,20699134.582611103,22109.692654064303,12.0
1866,12061,Forcall,12,10,14.0,461.0,Castellón/Castelló,10.0,68194599.832962,60372.6266422733,12.0
1867,12063,Fuente la Reina,12,10,1.0,46.0,Castellón/Castelló,10.0,12816575.3788452,20534.8277676285,12.0
1868,12064,Fuentes de Ayódar,12,10,2.0,114.0,Castellón/Castelló,10.0,18750251.1480865,17043.188192003898,12.0
1869,12065,Gaibiel,12,10,12.0,205.0,Castellón/Castelló,10.0,30780558.349853497,28771.0020007208,12.0
1870,12067,Geldo,12,10,62.0,646.0,Castellón/Castelló,10.0,956745.8011779791,4631.87388309193,12.0
1871,12068,Herbés,12,10,2.0,49.0,Castellón/Castelló,10.0,47243312.70406579,36970.802962869704,12.0
1872,12069,Higueras,12,10,3.0,76.0,Castellón/Castelló,10.0,20202168.8454132,20141.1707992822,12.0
1873,12070,"Jana, la",12,10,27.0,700.0,Castellón/Castelló,10.0,33766294.8022461,25611.6247181733,12.0
1874,12071,Jérica,12,10,98.0,1574.0,Castellón/Castelló,10.0,133118850.114487,75418.4963591048,12.0
1875,12072,Lucena del Cid,12,10,72.0,1372.0,Castellón/Castelló,10.0,234811419.34418502,81270.4076070272,12.0
1876,12073,Ludiente,12,10,8.0,170.0,Castellón/Castelló,10.0,53636482.4011841,39127.210088572996,12.0
1877,12074,"Llosa, la",12,10,44.0,969.0,Castellón/Castelló,10.0,17000079.983093303,22140.420932228197,12.0
1878,12075,"Mata de Morella, la",12,10,6.0,173.0,Castellón/Castelló,10.0,26333051.4151382,31005.6642354617,12.0
1879,12076,Matet,12,10,14.0,87.0,Castellón/Castelló,10.0,25358274.6733093,23434.558598324904,12.0
1880,12077,Moncofa,12,10,324.0,6181.0,Castellón/Castelló,10.0,24655051.8952866,21293.4856083876,12.0
1881,12078,Montán,12,10,22.0,383.0,Castellón/Castelló,10.0,58223860.885955796,39156.9273805869,12.0
1882,12079,Montanejos,12,10,27.0,539.0,Castellón/Castelló,10.0,64618731.3508148,41389.8517461723,12.0
1883,12080,Morella,12,10,73.0,2504.0,Castellón/Castelló,10.0,718027671.399296,196485.12159739,12.0
1884,12081,Navajas,12,10,60.0,745.0,Castellón/Castelló,10.0,13412025.808105499,14018.0143468095,12.0
1885,12082,Nules,12,10,704.0,13305.0,Castellón/Castelló,10.0,85844632.15345,62333.240708852005,12.0
1886,12083,Olocau del Rey,12,10,2.0,118.0,Castellón/Castelló,10.0,76462136.49087521,38679.205980827595,12.0
1887,12084,Onda,12,10,2176.0,24856.0,Castellón/Castelló,10.0,184869004.212639,77907.6402480483,12.0
1888,12085,Oropesa del Mar/Orpesa,12,10,882.0,9245.0,Castellón/Castelló,10.0,45199755.7010651,34634.5991067253,12.0
1889,12087,Palanques,12,10,2.0,35.0,Castellón/Castelló,10.0,24948993.4849701,31152.220156289102,12.0
1890,12088,Pavías,12,10,2.0,69.0,Castellón/Castelló,10.0,24565858.7002106,21939.169432164,12.0
1891,12089,Peníscola/Peñíscola,12,10,506.0,7421.0,Castellón/Castelló,10.0,136577388.14749098,65325.8136267657,12.0
1892,12090,Pina de Montalgrao,12,10,2.0,127.0,Castellón/Castelló,10.0,53940723.36535639,38626.492939784,12.0
1893,12091,Portell de Morella,12,10,7.0,200.0,Castellón/Castelló,10.0,85615774.75656891,60151.9121894255,12.0
1894,12092,Puebla de Arenoso,12,10,5.0,143.0,Castellón/Castelló,10.0,72773974.85028079,40127.5633692012,12.0
1895,12093,"Pobla de Benifassà, la",12,10,10.0,209.0,Castellón/Castelló,10.0,236757569.780563,77567.8149471853,12.0
1896,12094,"Pobla Tornesa, la",12,10,86.0,1200.0,Castellón/Castelló,10.0,44166922.81574771,35530.1238484707,12.0
1897,12095,Ribesalbes,12,10,88.0,1223.0,Castellón/Castelló,10.0,14603431.866592402,18386.6401338981,12.0
1898,12096,Rossell,12,10,92.0,1002.0,Castellón/Castelló,10.0,130407022.214096,56908.775333188205,12.0
1899,12097,Sacañet,12,10,1.0,67.0,Castellón/Castelló,10.0,51802789.3313599,37678.0603545116,12.0
1900,12098,"Salzadella, la",12,10,37.0,751.0,Castellón/Castelló,10.0,86326234.8753242,52612.5382871241,12.0
1901,12099,Sant Jordi/San Jorge,12,10,53.0,970.0,Castellón/Castelló,10.0,63251337.4480286,42244.1030854129,12.0
1902,12100,Sant Mateu,12,10,124.0,1979.0,Castellón/Castelló,10.0,111769405.18977,45858.235583192596,12.0
1903,12101,San Rafael del Río,12,10,30.0,483.0,Castellón/Castelló,10.0,36723083.746948205,32680.4552352012,12.0
1904,12102,Santa Magdalena de Pulpis,12,10,61.0,791.0,Castellón/Castelló,10.0,114822088.75031298,48929.4155727864,12.0
1905,12103,"Serratella, la",12,10,5.0,99.0,Castellón/Castelló,10.0,32387689.804479603,29927.1099519854,12.0
1906,12104,Segorbe,12,10,664.0,9005.0,Castellón/Castelló,10.0,179890692.984024,75403.753483559,12.0
1907,12105,Sierra Engarcerán,12,10,34.0,1019.0,Castellón/Castelló,10.0,140950188.753482,56496.2568423046,12.0
1908,12106,Soneja,12,10,100.0,1463.0,Castellón/Castelló,10.0,49423848.9415894,42920.6335910373,12.0
1909,12107,Sot de Ferrer,12,10,20.0,418.0,Castellón/Castelló,10.0,14687906.9468079,16748.1413234717,12.0
1910,12108,Sueras/Suera,12,10,36.0,551.0,Castellón/Castelló,10.0,37854319.225296006,27943.4021084546,12.0
1911,12109,Tales,12,10,60.0,812.0,Castellón/Castelló,10.0,24741493.1834412,27026.8818128254,12.0
1912,12110,Teresa,12,10,14.0,266.0,Castellón/Castelló,10.0,33816184.907165505,28033.5299145062,12.0
1913,12111,Tírig,12,10,18.0,465.0,Castellón/Castelló,10.0,73268263.90848921,46734.93476808,12.0
1914,12112,Todolella,12,10,4.0,147.0,Castellón/Castelló,10.0,59159945.14974979,39698.297098165094,12.0
1915,12113,Toga,12,10,4.0,98.0,Castellón/Castelló,10.0,23108247.5777893,26383.737924934703,12.0
1916,12114,Torás,12,10,13.0,228.0,Castellón/Castelló,10.0,28573241.1271057,22835.404395744903,12.0
1917,12115,"Toro, El",12,10,15.0,252.0,Castellón/Castelló,10.0,187365639.323212,73466.636269117,12.0
1918,12116,Torralba del Pinar,12,10,2.0,66.0,Castellón/Castelló,10.0,36151778.880523704,28044.38703998,12.0
1919,12117,Torreblanca,12,10,450.0,5398.0,Castellón/Castelló,10.0,51348845.6453629,30167.7174067538,12.0
1920,12118,Torrechiva,12,10,10.0,75.0,Castellón/Castelló,10.0,20241647.3692017,19576.595666550602,12.0
1921,12119,"Torre d'En Besora, la",12,10,2.0,166.0,Castellón/Castelló,10.0,20440631.568395603,20132.687968333998,12.0
1922,12120,"Torre d'en Doménec, la",12,10,8.0,212.0,Castellón/Castelló,10.0,5477770.33857727,9906.426113542371,12.0
1923,12121,Traiguera,12,10,85.0,1502.0,Castellón/Castelló,10.0,103609858.02626,65436.969924075,12.0
1924,12122,"Useras/Useres, les",12,10,70.0,994.0,Castellón/Castelló,10.0,138373174.302311,57696.2364136368,12.0
1925,12123,Vallat,12,10,2.0,54.0,Castellón/Castelló,10.0,8548436.67486572,12015.875228831299,12.0
1926,12124,Vall d'Alba,12,10,212.0,2809.0,Castellón/Castelló,10.0,90758862.02856609,42775.098903442595,12.0
1927,12125,Vall de Almonacid,12,10,20.0,261.0,Castellón/Castelló,10.0,35926136.63797,27181.9607267744,12.0
1928,12126,"Vall d'Uixó, la",12,10,2642.0,31819.0,Castellón/Castelló,10.0,113830039.84034699,47974.4926342449,12.0
1929,12127,Vallibona,12,10,2.0,81.0,Castellón/Castelló,10.0,158695733.48481798,59643.7626054286,12.0
1930,12128,Vilafamés,12,10,105.0,1851.0,Castellón/Castelló,10.0,120534636.54808602,60813.85196626,12.0
1931,12129,Villafranca del Cid/Vilafranca,12,10,82.0,2289.0,Castellón/Castelló,10.0,162143472.084343,68278.8128132415,12.0
1932,12130,Villahermosa del Río,12,10,16.0,487.0,Castellón/Castelló,10.0,186884314.706833,61631.964297193605,12.0
1933,12131,Villamalur,12,10,2.0,68.0,Castellón/Castelló,10.0,33188389.6021729,27318.6094400166,12.0
1934,12132,Vilanova d'Alcolea,12,10,34.0,595.0,Castellón/Castelló,10.0,117840466.276482,59662.8983342404,12.0
1935,12133,Villanueva de Viver,12,10,1.0,60.0,Castellón/Castelló,10.0,10163700.665222198,17022.782053478702,12.0
1936,12134,Vilar de Canes,12,10,2.0,179.0,Castellón/Castelló,10.0,27430978.6143303,24397.241438804598,12.0
1937,12135,Vila-real,12,10,4054.0,50252.0,Castellón/Castelló,10.0,93856908.4010162,44685.019982759295,12.0
1938,12136,"Vilavella, la",12,10,69.0,3243.0,Castellón/Castelló,10.0,10444346.747421302,15480.9787363241,12.0
1939,12137,Villores,12,10,1.0,38.0,Castellón/Castelló,10.0,9233538.53157043,13961.920725283999,12.0
1940,12138,Vinaròs,12,10,2389.0,28290.0,Castellón/Castelló,10.0,165101192.616699,70961.9561443744,12.0
1941,12139,Vistabella del Maestrat,12,10,22.0,364.0,Castellón/Castelló,10.0,259927601.70223197,98755.3245070951,12.0
1942,12140,Viver,12,10,105.0,1536.0,Castellón/Castelló,10.0,85011427.3867188,43202.2014419798,12.0
1943,12141,Zorita del Maestrazgo,12,10,10.0,124.0,Castellón/Castelló,10.0,120027329.18477601,55139.061467695705,12.0
1944,12142,Zucaina,12,10,8.0,190.0,Castellón/Castelló,10.0,88320516.4605408,44391.08086318059,12.0
1945,12901,Alquerías del Niño Perdido,12,10,172.0,4528.0,Castellón/Castelló,10.0,21457081.671607997,22984.255272179904,12.0
1946,12902,Sant Joan de Moró,12,10,273.0,3043.0,Castellón/Castelló,10.0,49834489.8803978,39419.290126374304,12.0
1947,13001,Abenójar,13,8,212.0,1460.0,Ciudad Real,8.0,699695973.895508,126060.11365946801,13.0
1948,13002,Agudo,13,8,175.0,1760.0,Ciudad Real,8.0,381395630.985596,98360.4349419377,13.0
1949,13003,Alamillo,13,8,58.0,528.0,Ciudad Real,8.0,110562214.461426,47224.600548506394,13.0
1950,13004,Albaladejo,13,8,182.0,1235.0,Ciudad Real,8.0,80270965.2585449,37786.442133731,13.0
1951,13005,Alcázar de San Juan,13,8,3064.0,30967.0,Ciudad Real,8.0,1114481622.87476,149615.147619898,13.0
1952,13006,Alcoba,13,8,67.0,614.0,Ciudad Real,8.0,513653044.68286103,100244.376756157,13.0
1953,13007,Alcolea de Calatrava,13,8,190.0,1443.0,Ciudad Real,8.0,117301115.14880401,61204.4799555646,13.0
1954,13008,Alcubillas,13,8,44.0,510.0,Ciudad Real,8.0,78158165.44982909,33222.7002697049,13.0
1955,13009,Aldea del Rey,13,8,166.0,1721.0,Ciudad Real,8.0,253872365.79040498,77011.0325351821,13.0
1956,13010,Alhambra,13,8,155.0,1022.0,Ciudad Real,8.0,959836768.255859,259264.29265912602,13.0
1957,13011,Almadén,13,8,785.0,5657.0,Ciudad Real,8.0,395179351.19873,125320.241560294,13.0
1958,13012,Almadenejos,13,8,56.0,460.0,Ciudad Real,8.0,169498760.513428,63208.82711727519,13.0
1959,13013,Almagro,13,8,954.0,8967.0,Ciudad Real,8.0,412907575.52417004,187882.67697723,13.0
1960,13014,Almedina,13,8,62.0,555.0,Ciudad Real,8.0,91717426.31848142,38587.8930479091,13.0
1961,13015,Almodóvar del Campo,13,8,566.0,6360.0,Ciudad Real,8.0,1984213207.1704102,343114.043176933,13.0
1962,13016,Almuradiel,13,8,83.0,830.0,Ciudad Real,8.0,108098270.611938,46110.920669794104,13.0
1963,13017,Anchuras,13,8,18.0,331.0,Ciudad Real,8.0,388089840.854736,85459.6508697769,13.0
1964,13018,Arenas de San Juan,13,8,174.0,1045.0,Ciudad Real,8.0,105226070.40087901,47757.8448999666,13.0
1965,13019,Argamasilla de Alba,13,8,896.0,6972.0,Ciudad Real,8.0,660064843.5821531,122030.64688639999,13.0
1966,13020,Argamasilla de Calatrava,13,8,635.0,5987.0,Ciudad Real,8.0,273161354.349976,70956.3512207383,13.0
1967,13021,Arroba de los Montes,13,8,62.0,467.0,Ciudad Real,8.0,102770564.962646,59618.8890667304,13.0
1968,13022,Ballesteros de Calatrava,13,8,54.0,387.0,Ciudad Real,8.0,95503376.5316162,42907.8765040738,13.0
1969,13023,Bolaños de Calatrava,13,8,1202.0,11994.0,Ciudad Real,8.0,145379006.654053,61638.976925147304,13.0
1970,13024,Brazatortas,13,8,122.0,1033.0,Ciudad Real,8.0,445390206.049316,188060.746376834,13.0
1971,13025,Cabezarados,13,8,52.0,325.0,Ciudad Real,8.0,132686156.754883,64668.7648718433,13.0
1972,13026,Cabezarrubias del Puerto,13,8,29.0,505.0,Ciudad Real,8.0,164759653.710449,90457.1975635828,13.0
1973,13027,Calzada de Calatrava,13,8,550.0,4053.0,Ciudad Real,8.0,674097955.1334231,148976.495034279,13.0
1974,13028,Campo de Criptana,13,8,1274.0,13949.0,Ciudad Real,8.0,506589947.455811,129890.402484212,13.0
1975,13029,Cañada de Calatrava,13,8,7.0,99.0,Ciudad Real,8.0,49347835.5058594,35744.3606243259,13.0
1976,13030,Caracuel de Calatrava,13,8,14.0,160.0,Ciudad Real,8.0,16374545.199585,23251.6609258119,13.0
1977,13031,Carrión de Calatrava,13,8,380.0,3068.0,Ciudad Real,8.0,159018112.626953,82542.8245171434,13.0
1978,13032,Carrizosa,13,8,162.0,1299.0,Ciudad Real,8.0,42999240.6207275,26779.3202255537,13.0
1979,13033,Castellar de Santiago,13,8,176.0,2006.0,Ciudad Real,8.0,156307222.94458002,48872.482721523396,13.0
1980,13034,Ciudad Real,13,8,7112.0,74054.0,Ciudad Real,8.0,472158621.81897,170632.71021069802,13.0
1981,13035,Corral de Calatrava,13,8,148.0,1134.0,Ciudad Real,8.0,245816345.479858,108577.07442054199,13.0
1982,13036,"Cortijos, Los",13,8,90.0,934.0,Ciudad Real,8.0,158757741.815063,56111.3143368912,13.0
1983,13037,Cózar,13,8,91.0,1062.0,Ciudad Real,8.0,106748367.13147,45362.6426035426,13.0
1984,13038,Chillón,13,8,199.0,1901.0,Ciudad Real,8.0,342667169.282471,98477.5332954981,13.0
1985,13039,Daimiel,13,8,2365.0,18396.0,Ciudad Real,8.0,728111321.984375,146373.531080699,13.0
1986,13040,Fernán Caballero,13,8,125.0,1057.0,Ciudad Real,8.0,172976471.701172,72076.600191311,13.0
1987,13041,Fontanarejo,13,8,38.0,263.0,Ciudad Real,8.0,128328321.33056599,71800.3836760243,13.0
1988,13042,Fuencaliente,13,8,162.0,1055.0,Ciudad Real,8.0,440409411.96362305,115622.12052788801,13.0
1989,13043,Fuenllana,13,8,10.0,253.0,Ciudad Real,8.0,98757300.4976807,41469.9782973803,13.0
1990,13044,Fuente el Fresno,13,8,422.0,3346.0,Ciudad Real,8.0,199450448.29418898,93379.9375832115,13.0
1991,13045,Granátula de Calatrava,13,8,100.0,794.0,Ciudad Real,8.0,251446742.615967,98301.12990349061,13.0
1992,13046,Guadalmez,13,8,111.0,794.0,Ciudad Real,8.0,118455296.052002,58875.6215643,13.0
1993,13047,Herencia,13,8,982.0,8580.0,Ciudad Real,8.0,379170986.59375,124447.028917638,13.0
1994,13048,Hinojosas de Calatrava,13,8,72.0,500.0,Ciudad Real,8.0,167895605.714844,74268.104361383,13.0
1995,13049,Horcajo de los Montes,13,8,116.0,958.0,Ciudad Real,8.0,349140694.124512,105116.34759785,13.0
1996,13050,"Labores, Las",13,8,90.0,613.0,Ciudad Real,8.0,56955597.3115234,62764.1492341244,13.0
1997,13051,Luciana,13,8,58.0,394.0,Ciudad Real,8.0,188685283.782959,87320.9199236997,13.0
1998,13052,Malagón,13,8,920.0,8153.0,Ciudad Real,8.0,608501443.309692,132745.986790025,13.0
1999,13053,Manzanares,13,8,1724.0,18475.0,Ciudad Real,8.0,787606278.7194821,156901.215982114,13.0
2000,13054,Membrilla,13,8,376.0,6134.0,Ciudad Real,8.0,238173122.16418502,75431.0687424319,13.0
2001,13055,Mestanza,13,8,89.0,730.0,Ciudad Real,8.0,604751438.153687,130893.76951079699,13.0
2002,13056,Miguelturra,13,8,1722.0,15133.0,Ciudad Real,8.0,196379595.84863302,99652.1426986966,13.0
2003,13057,Montiel,13,8,179.0,1400.0,Ciudad Real,8.0,445559608.622314,328719.593726816,13.0
2004,13058,Moral de Calatrava,13,8,562.0,5325.0,Ciudad Real,8.0,310207410.732544,97480.628719314,13.0
2005,13059,Navalpino,13,8,29.0,233.0,Ciudad Real,8.0,327878661.647217,80174.059900608,13.0
2006,13060,Navas de Estena,13,8,28.0,254.0,Ciudad Real,8.0,246176112.455811,87540.7519587573,13.0
2007,13061,Pedro Muñoz,13,8,920.0,7576.0,Ciudad Real,8.0,169886257.106812,69068.3948641782,13.0
2008,13062,Picón,13,8,69.0,685.0,Ciudad Real,8.0,98927791.31628421,56204.550763846506,13.0
2009,13063,Piedrabuena,13,8,576.0,4542.0,Ciudad Real,8.0,939763126.713623,164634.461469979,13.0
2010,13064,Poblete,13,8,243.0,2366.0,Ciudad Real,8.0,46029546.8625488,43586.181177080696,13.0
2011,13065,Porzuna,13,8,486.0,3661.0,Ciudad Real,8.0,353336948.768921,97838.96268970119,13.0
2012,13066,Pozuelo de Calatrava,13,8,416.0,3362.0,Ciudad Real,8.0,164598869.43835402,73332.5250980126,13.0
2013,13067,"Pozuelos de Calatrava, Los",13,8,60.0,400.0,Ciudad Real,8.0,138976158.208496,50685.725962369295,13.0
2014,13068,Puebla de Don Rodrigo,13,8,158.0,1228.0,Ciudad Real,8.0,706556857.253662,139891.964462387,13.0
2015,13069,Puebla del Príncipe,13,8,74.0,752.0,Ciudad Real,8.0,55648163.7106934,31178.6239029499,13.0
2016,13070,Puerto Lápice,13,8,86.0,947.0,Ciudad Real,8.0,91656184.338501,60722.940409663795,13.0
2017,13071,Puertollano,13,8,6378.0,49166.0,Ciudad Real,8.0,372304367.960693,103744.795311119,13.0
2018,13072,Retuerta del Bullaque,13,8,100.0,1006.0,Ciudad Real,8.0,1097444567.9730198,205682.747598467,13.0
2019,13073,Saceruela,13,8,92.0,607.0,Ciudad Real,8.0,409572270.004395,89636.769566321,13.0
2020,13074,San Carlos del Valle,13,8,92.0,1170.0,Ciudad Real,8.0,95554871.6273193,35648.3454165673,13.0
2021,13075,San Lorenzo de Calatrava,13,8,10.0,219.0,Ciudad Real,8.0,172725222.20459,67309.8103150687,13.0
2022,13076,Santa Cruz de los Cáñamos,13,8,86.0,550.0,Ciudad Real,8.0,29079676.550537102,20543.249996649,13.0
2023,13077,Santa Cruz de Mudela,13,8,424.0,4239.0,Ciudad Real,8.0,220947035.966675,70527.645991727,13.0
2024,13078,Socuéllamos,13,8,1144.0,12628.0,Ciudad Real,8.0,624771377.507446,126498.94221419099,13.0
2025,13079,"Solana, La",13,8,1792.0,15792.0,Ciudad Real,8.0,222029646.93249503,69834.7679652554,13.0
2026,13080,Solana del Pino,13,8,45.0,342.0,Ciudad Real,8.0,294120179.877319,82696.0694223496,13.0
2027,13081,Terrinches,13,8,122.0,748.0,Ciudad Real,8.0,90995132.7973633,41739.2020483432,13.0
2028,13082,Tomelloso,13,8,4514.0,36746.0,Ciudad Real,8.0,403315630.360352,103836.47721548,13.0
2029,13083,Torralba de Calatrava,13,8,289.0,3025.0,Ciudad Real,8.0,168671328.462524,85730.3276761897,13.0
2030,13084,Torre de Juan Abad,13,8,89.0,1081.0,Ciudad Real,8.0,655429627.483765,227288.687199824,13.0
2031,13085,Torrenueva,13,8,284.0,2820.0,Ciudad Real,8.0,233321367.45861802,62775.4122050725,13.0
2032,13086,Valdemanco del Esteras,13,8,13.0,196.0,Ciudad Real,8.0,235906317.881592,97614.3331825959,13.0
2033,13087,Valdepeñas,13,8,3120.0,30277.0,Ciudad Real,8.0,803761030.025269,147133.12240241098,13.0
2034,13088,Valenzuela de Calatrava,13,8,92.0,708.0,Ciudad Real,8.0,72755320.8935547,39997.689107673395,13.0
2035,13089,Villahermosa,13,8,150.0,1961.0,Ciudad Real,8.0,598753669.496704,103413.36137910801,13.0
2036,13090,Villamanrique,13,8,138.0,1239.0,Ciudad Real,8.0,605155383.731079,135466.879969241,13.0
2037,13091,Villamayor de Calatrava,13,8,56.0,640.0,Ciudad Real,8.0,238739600.329468,76261.1894156195,13.0
2038,13092,Villanueva de la Fuente,13,8,318.0,2267.0,Ciudad Real,8.0,212250381.651001,67016.3669062625,13.0
2039,13093,Villanueva de los Infantes,13,8,422.0,5243.0,Ciudad Real,8.0,222203960.7229,67172.3171000084,13.0
2040,13094,Villanueva de San Carlos,13,8,18.0,306.0,Ciudad Real,8.0,179160219.50415,64085.699604662695,13.0
2041,13095,Villar del Pozo,13,8,6.0,93.0,Ciudad Real,8.0,21847482.5008545,28523.3796444235,13.0
2042,13096,Villarrubia de los Ojos,13,8,1328.0,10156.0,Ciudad Real,8.0,470185135.247925,109811.71444776599,13.0
2043,13097,Villarta de San Juan,13,8,305.0,2907.0,Ciudad Real,8.0,110099803.900757,54635.086613467996,13.0
2044,13098,Viso del Marqués,13,8,226.0,2447.0,Ciudad Real,8.0,872142938.585083,200910.343652499,13.0
2045,13901,"Robledo, El",13,8,146.0,1142.0,Ciudad Real,8.0,175963989.388672,64217.3512072771,13.0
2046,13902,Ruidera,13,8,84.0,580.0,Ciudad Real,8.0,65002610.18664549,50297.0171353887,13.0
2047,13903,Arenales de San Gregorio,13,8,60.0,647.0,Ciudad Real,8.0,52156417.4836426,36984.2300923203,13.0
2048,13904,Llanos del Caudillo,13,8,72.0,727.0,Ciudad Real,8.0,33254402.8773193,27582.559444339302,13.0
2049,14001,Adamuz,14,1,262.0,4270.0,Córdoba,1.0,538979145.210693,125465.384321259,14.0
2050,14002,Aguilar de la Frontera,14,1,950.0,13511.0,Córdoba,1.0,264627936.302979,143254.065558973,14.0
2051,14003,Alcaracejos,14,1,168.0,1495.0,Córdoba,1.0,285557109.213379,106711.69329290099,14.0
2052,14004,Almedinilla,14,1,128.0,2431.0,Córdoba,1.0,88209792.4929199,47044.7899303822,14.0
2053,14005,Almodóvar del Río,14,1,1064.0,7948.0,Córdoba,1.0,277866152.111084,100184.05327726301,14.0
2054,14006,Añora,14,1,168.0,1558.0,Córdoba,1.0,183192317.338623,112347.047908423,14.0
2055,14007,Baena,14,1,1234.0,19782.0,Córdoba,1.0,579727510.142578,130301.588654906,14.0
2056,14008,Belalcázar,14,1,426.0,3391.0,Córdoba,1.0,584145413.44873,148011.549368646,14.0
2057,14009,Belmez,14,1,485.0,3062.0,Córdoba,1.0,336944732.00854504,93387.5865957424,14.0
2058,14010,Benamejí,14,1,265.0,5035.0,Córdoba,1.0,84325324.85253909,46892.403345490304,14.0
2059,14011,"Blázquez, Los",14,1,104.0,695.0,Córdoba,1.0,167656639.94458002,58935.0052689327,14.0
2060,14012,Bujalance,14,1,526.0,7638.0,Córdoba,1.0,197837546.001465,86319.3913321663,14.0
2061,14013,Cabra,14,1,1656.0,20704.0,Córdoba,1.0,364606223.734253,84042.4892529003,14.0
2062,14014,Cañete de las Torres,14,1,142.0,2992.0,Córdoba,1.0,162702978.221069,82281.92510334401,14.0
2063,14015,Carcabuey,14,1,122.0,2529.0,Córdoba,1.0,126734793.370972,47493.9753647337,14.0
