,id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
14498,KFW/2dS8qnU86WvJ7NMWHA==,-34.5693375,-58.5015257,Villa Urquiza,3.0,1.0,63.0,58.0,165000.0,Departamento
14499,levvCuNHkocxLS53ugT8lA==,-34.5675693,-58.4866103,Villa Urquiza,3.0,1.0,85.0,56.0,170000.0,Departamento
14500,E0PHeZRPwf5jZJT2Nvr5KQ==,-34.5675693,-58.4866103,Villa Urquiza,3.0,1.0,85.0,56.0,189900.0,Departamento
14501,26qdVlvSuTOu53A4Glu/dw==,-34.6194533823,-58.4718827323,Villa Santa Rita,3.0,1.0,65.0,56.0,124000.0,Departamento
14502,OfpNmySX09pp3d82EMwM+g==,-34.5716066,-58.4574676,Colegiales,4.0,2.0,135.0,95.0,275000.0,PH
14503,hbUddWk87laAod+cAFWlDA==,-34.6198545,-58.4049674,San Cristobal,4.0,1.0,80.0,60.0,89000.0,PH
14504,9zF16sm0/lTp9Ds8hK+LmQ==,-34.6168442,-58.4838717,Villa Santa Rita,4.0,2.0,175.0,128.0,220000.0,PH
14505,kM34QQ6InEy1P1CHo5pUJg==,-34.6446065,-58.4202782,Pompeya,4.0,1.0,130.0,130.0,155000.0,Casa
14506,mXySSkNSz1ry0waMK+QA7w==,-34.5640857,-58.4650071,Nuñez,4.0,3.0,195.0,140.0,380000.0,Departamento
14507,AI5tNLWb4ygOrRlpTZhXhg==,-34.55062866,-58.45360184,Nuñez,4.0,3.0,122.0,122.0,439000.0,Departamento
14508,91vm1EpbsiuOQwLD+KNCRg==,-34.6013792,-58.4314069,Almagro,4.0,3.0,108.0,104.0,169000.0,Departamento
14509,et+GNJju3dGOLRnoI67hHw==,-34.5754524,-58.4066598,Palermo,6.0,4.0,489.0,278.0,2300000.0,Departamento
14510,aBpTamWzjEY74N2hROaL1g==,-34.5794167,-58.4112346,Palermo,4.0,3.0,142.0,122.0,435000.0,Departamento
14511,pb7cBEouYtJ2YFOb4/aWJA==,-34.5773062,-58.4340563,Palermo,4.0,2.0,68.0,68.0,170000.0,Departamento
14512,ejYBZcS3gvNZfDYSN9OOpA==,-34.5815663,-58.4116028,Palermo,5.0,2.0,166.0,151.0,580000.0,Departamento
14513,zAwk5iAnPkFteFZ1ZH+8Bw==,-34.5664783,-58.4341001,Belgrano,4.0,3.0,151.0,140.0,728000.0,Departamento
14514,u9fzN6ZwuE2pFRDVbhu+/g==,-34.563295,-58.4669694,Belgrano,4.0,2.0,100.0,94.0,350000.0,Departamento
14515,ub/BstLlDSB0GeRXHuTYSw==,-34.5572441544,-58.4463028382,Belgrano,4.0,2.0,120.0,108.0,300000.0,Departamento
14516,8YWfcmfJSR8tBPPmzqHSpA==,-34.5688299,-58.4488392,Belgrano,4.0,1.0,90.0,80.0,270000.0,Departamento
14517,zHSw1dfTPp866YoOLZa4ig==,-34.6114071,-58.4099296,Balvanera,4.0,1.0,98.0,98.0,165000.0,Departamento
14518,x3E5ALnjFPVbhbCnzkwecA==,-34.6208132,-58.4351765,Caballito,4.0,1.0,76.0,69.0,210000.0,Departamento
14519,FhU1hl4A9M+YhHOOP1ScJg==,-34.6278747,-58.4442831,Caballito,4.0,2.0,130.0,113.0,425000.0,Departamento
14520,tVXrt6RGBx42hloE1SWgyQ==,-34.638061,-58.5039934,Villa Luro,4.0,1.0,70.0,70.0,129000.0,Departamento
14521,GaeiBE8T54PeeZbhfCvoqQ==,-34.5903549,-58.3961823,Barrio Norte,5.0,3.0,175.0,170.0,450000.0,Departamento
14522,P/h1GtpyAu9KtCHiqZJ3sQ==,-34.5879149,-58.4041397,Barrio Norte,4.0,3.0,105.0,98.0,285000.0,Departamento
14523,oSX/od6RiPzqIbhGostIZw==,-34.6062694474,-58.3908302153,San Nicolás,5.0,1.0,87.0,75.0,135000.0,Departamento
14524,hJO6Fzu81kaOtzkQDhMaYg==,-34.5947209,-58.4442897,Villa Crespo,4.0,1.0,95.0,90.0,189000.0,Departamento
14525,JAsFqxrOTEPLFKjXZiu6zw==,-34.6057431,-58.5112926,Villa Devoto,4.0,2.0,118.0,103.0,235000.0,Departamento
14526,mYKHzuuAgOoTCujPA8zHeA==,-34.610376,-58.362207,Puerto Madero,4.0,4.0,261.0,231.0,1200000.0,Departamento
14527,DyvlugaJn+7KxrHc+0yhIQ==,-34.6300235,-58.4063714,Parque Patricios,4.0,1.0,73.0,73.0,80000.0,Departamento
14528,GIN7rm5b1K0TGOHS3ASshw==,-34.6059877,-58.4922863,Villa del Parque,4.0,1.0,97.0,97.0,230000.0,Departamento
14529,w69RFLjbGA18BIahGeeOxw==,-34.5942031,-58.3872577,Recoleta,6.0,2.0,199.0,183.0,650000.0,PH
14530,uoY8DWFkyvcorMjQeHNP0Q==,-34.5559318,-58.4859444,Saavedra,4.0,2.0,135.0,106.0,280000.0,PH
14531,qe3I6Z1NfSCVSpmvQjj7qw==,-34.6366082,-58.4523106,Parque Chacabuco,5.0,1.0,135.0,107.0,175000.0,PH
14532,LZ+keWqnFwkkHgcBnb8cOw==,-34.6369753,-58.4712744,Flores,5.0,3.0,220.0,220.0,279000.0,Casa
14533,+vi+YtNo4lYqX8wANlmBuQ==,-34.5947742,-58.3829163,Retiro,5.0,3.0,175.0,129.0,305000.0,Departamento
14534,FM10SACAYdoG4q5i2lbrVA==,-34.5794575378,-58.4079098656,Palermo,5.0,3.0,190.0,185.0,850000.0,Departamento
14535,UJqCxN91YUj5Q5WOPXUogg==,-34.581682,-58.4226071,Palermo,4.0,3.0,128.0,123.0,387000.0,Departamento
14536,yOnslaJnfNtRl9uHpIW2Mw==,-34.581682,-58.4226071,Palermo,4.0,3.0,128.0,123.0,395000.0,Departamento
14537,76JNa82WtkdqpvEqM/4xRw==,-34.568339,-58.45076,Belgrano,5.0,2.0,127.0,114.0,279000.0,Departamento
14538,NBam4R6elhFtMcASDHgr/w==,-34.5942031,-58.3872577,Recoleta,6.0,2.0,199.0,183.0,650000.0,Departamento
14539,zOLcQiBZTHq3iZPy70VU5A==,-34.5972184,-58.3890452,Recoleta,4.0,3.0,138.0,138.0,259000.0,Departamento
14540,E8XeYIUs+uh4iUlrUba1rA==,-34.5949186,-58.3907905,Recoleta,6.0,2.0,227.0,207.0,430000.0,Departamento
14541,NUwkhyNggc2LnOg1SGiiCA==,-34.6129843,-58.3609278,Puerto Madero,5.0,4.0,332.0,332.0,2300000.0,Departamento
14542,2ON54o7rCrhqEq1+ZHUaeA==,-34.5781033,-58.4884678,Villa Urquiza,5.0,4.0,135.0,135.0,380000.0,Departamento
14543,e6D6bWBd+Po2eo92Oi+r9Q==,-34.5779039846,-58.4087973302,Palermo,6.0,4.0,300.0,300.0,1180000.0,Departamento
14544,QhaI6C1kbqajTOE2IQlYiA==,-34.5416915,-58.4735519,Nuñez,1.0,1.0,39.0,36.0,66000.0,Departamento
14545,GYwBV4wKypWW/+UqdYtXPQ==,-34.6030306,-58.4225646,Almagro,4.0,1.0,110.0,96.0,261500.0,Departamento
14546,o7I8nYrZbY9c5zfWYPl3cg==,-34.6003379,-58.4249782,Almagro,1.0,1.0,30.0,30.0,90000.0,Departamento
14547,u+t/6UyJwy7L3csXvC7Ieg==,-34.5873109,-58.4321954,Palermo,1.0,1.0,42.0,42.0,143000.0,Departamento
14548,uOlpKfS+eV+ca77vFVMOtg==,-34.5814184026,-58.4328653392,Palermo,1.0,1.0,35.0,33.0,102000.0,Departamento
14549,BBgNqiFVjA+f2Go9oCb3OA==,-34.5924848,-58.4162843,Palermo,4.0,1.0,83.0,78.0,195000.0,Departamento
14550,UeCTMX8/eWaLQ16uCga3qA==,-34.5527747,-58.4512838,Belgrano,1.0,1.0,37.0,33.0,145150.0,Departamento
14551,8x3ks/BVhPDzw70gPxLglA==,-34.5986403,-58.3937513,Recoleta,1.0,1.0,26.0,26.0,52000.0,Departamento
14552,3lPMA2DiU7aBCEywtPCZvg==,-34.593557,-58.397163,Recoleta,1.0,1.0,30.0,30.0,79800.0,Departamento
14553,94C8aW1F4OzwyBYKz8of+Q==,-34.5870328,-58.3948044,Recoleta,1.0,1.0,27.0,27.0,65000.0,Departamento
14554,+P0ocG4QWaJpjOBrTTirUQ==,-34.5568656456,-58.4808254242,Saavedra,1.0,1.0,34.0,32.0,79500.0,Departamento
14555,aKASN/hrV8tLcKG7fsY7JA==,-34.60003,-58.4036819,Balvanera,1.0,1.0,37.0,34.0,79000.0,Departamento
14556,g13MZm3V+qW5/tL8j58DEQ==,-34.6117398,-58.4086173,Balvanera,1.0,1.0,25.0,25.0,55000.0,Departamento
14557,cGSf6/5QcwiQdPFQAFeGXg==,-34.604177,-58.460205,Caballito,1.0,1.0,22.0,22.0,38000.0,Departamento
14558,+LhE6RxXaZD3+DDIilo3gg==,-34.5993963,-58.3855707,San Nicolás,1.0,1.0,28.0,28.0,62000.0,Departamento
14559,hBbqn6I6fxg7+FXOB7eHZA==,-34.5977693,-58.5208864,Villa Devoto,1.0,1.0,35.0,31.0,110000.0,Departamento
14560,TSH0oPG0jXI0T1vXWF90sA==,-34.6229428,-58.3977516,San Cristobal,1.0,1.0,39.0,39.0,64000.0,Departamento
14561,4+IsAk2dbZvWfTepVGIDjg==,-34.6121674,-58.4843003,Villa Santa Rita,1.0,1.0,36.0,33.0,89900.0,Departamento
14562,X3mwpVYv+OhCPpYt9B/WMA==,-34.6048898,-58.4599744,Villa General Mitre,1.0,1.0,46.0,42.0,82000.0,Departamento
14563,ATZpSUfObzdkkUfb0oAPSw==,-34.5611388,-58.4722589,Coghlan,2.0,1.0,71.0,41.0,168000.0,PH
14564,C0bikEIYw0jQ4UqYt2dR/Q==,-34.604861,-58.409909,Balvanera,2.0,1.0,58.0,58.0,72000.0,PH
14565,rLkD/JEu0wTHnDpjhiV8uQ==,-34.616363,-58.404565,Balvanera,2.0,1.0,48.0,46.0,69900.0,PH
14566,AD2i40nNOKPcayTlA00vtA==,-34.570427,-58.493152,Villa Urquiza,2.0,1.0,41.0,38.0,98000.0,PH
14567,iMaOCxPol/Ycab1UJR7XcA==,-34.5682386,-58.4766242,Villa Urquiza,2.0,1.0,86.0,46.0,82900.0,PH
14568,iGC0bW9bHJMyK5hfy93N/g==,-34.6338766,-58.4031367,Parque Patricios,2.0,1.0,53.0,49.0,59500.0,PH
14569,N8krNCJ7SXl8rQm/1W4UKQ==,-34.6305803,-58.4186335,Boedo,2.0,1.0,48.0,48.0,125000.0,Departamento
14570,5TNoF3XVfcz3Pvmmb/zKPw==,-34.623378,-58.46332,Flores,2.0,1.0,58.0,51.0,98000.0,Departamento
14571,h09kFvXqB9PBC/CE7CO5Kw==,-34.6348294,-58.4646853,Flores,2.0,1.0,35.0,35.0,69000.0,Departamento
14572,aj49QiwcUbgWyksFtz8VIg==,-34.632926,-58.465459,Flores,2.0,1.0,45.0,43.0,78000.0,Departamento
14573,53opDD6RWobfHADGtIq//A==,-34.5501755536,-58.4689834,Nuñez,2.0,1.0,61.0,59.0,149500.0,Departamento
14574,SRo/EdiRmfeNaRzhfevyEQ==,-34.5461486,-58.4701644,Nuñez,1.0,1.0,40.0,37.0,81000.0,Departamento
14575,vm4WnK5GD6uS8035jFEUpg==,-34.544919,-58.46014,Nuñez,2.0,1.0,55.0,45.0,130000.0,Departamento
14576,rQLmhQc5IkS6gLa8To1+ZQ==,-34.552969,-58.46013,Nuñez,2.0,1.0,58.0,42.0,168000.0,Departamento
14577,xQ/uqdDchtAbM5tqTMErcw==,-34.5402967226,-58.4738945961,Nuñez,2.0,1.0,55.0,46.0,249000.0,Departamento
14578,yO67WAT8NHHgs8xgTT+AMw==,-34.598395,-58.376793,Retiro,2.0,1.0,40.0,40.0,92000.0,Departamento
14579,6sFLCH9wEG+JT0T0wfeTKw==,-34.617301,-58.416314,Almagro,3.0,2.0,77.0,70.0,137000.0,Departamento
14580,szQ/5oJ5oQ1FJ2bG1qu9bA==,-34.5987174,-58.4146872,Almagro,2.0,1.0,39.0,39.0,105000.0,Departamento
14581,P+bP8zEO+laqWlRtJVBVAQ==,-34.6042544,-58.4318998,Almagro,2.0,1.0,50.0,48.0,125000.0,Departamento
14582,Y7dXf9YTVPmQ+tfAN6fUSQ==,-34.5588356,-58.4763523,Coghlan,2.0,1.0,55.0,52.0,148000.0,Departamento
14583,lvJBnhVmK+8QUlnhtsh0tg==,-34.587886,-58.439457,Palermo,2.0,1.0,59.0,53.0,175000.0,Departamento
14584,FzaZRyLFFwGTYSZNlWmGCg==,-34.5827,-58.40568,Palermo,1.0,1.0,35.0,33.0,88000.0,Departamento
14585,vNfDoMS2oUU0TZr7nTBOqQ==,-34.579065,-58.4303018,Palermo,7.0,1.0,41.0,34.0,135000.0,Departamento
14586,zJc6u/0mGNtXktmrN7uqMw==,-34.5741397625,-58.4337419271,Palermo,2.0,1.0,43.0,43.0,105000.0,Departamento
14587,K6LmWR+kgOW9Btzo1GC1/Q==,-34.5947793,-58.4148147,Palermo,2.0,1.0,34.0,34.0,75000.0,Departamento
14588,QNRuzLIVqCu6s+CaGnLmBg==,-34.5807,-58.413795,Palermo,2.0,1.0,72.0,65.0,320000.0,Departamento
14589,a+WQCV/OAbortYcGQVGHYQ==,-34.588889,-58.431109,Palermo,2.0,1.0,128.0,110.0,520000.0,Departamento
14590,ZI6L+4GGCH8m9GT6zxzWcA==,-34.5928533,-58.4183352,Palermo,2.0,1.0,40.0,36.0,89000.0,Departamento
14591,p4aXEUtQJ6zK+BiiH294mQ==,-34.5872222,-58.4266667,Palermo,2.0,2.0,71.0,64.0,190000.0,Departamento
14592,/t78jy+K8SplL13UYMQOlQ==,-34.578248,-58.41283,Palermo,2.0,1.0,141.0,100.0,500000.0,Departamento
14593,zpJ+S3TqxMlUnAapFyPzFQ==,-34.6036706,-58.4179781,Palermo,2.0,1.0,50.0,42.0,104900.0,Departamento
14594,tZU1bnbZNcligU0KHJf96w==,-34.588245,-58.439884,Palermo,2.0,1.0,72.0,56.0,179500.0,Departamento
14595,0OEOTyYa28hvmDrqFKhbYA==,-34.5833085,-58.423288,Palermo,2.0,1.0,39.0,39.0,95000.0,Departamento
14596,3LPQucJQFF091VhP1cY2+Q==,-34.597694,-58.4167834,Palermo,2.0,1.0,38.0,38.0,72000.0,Departamento
14597,I3SvJqTsxjSTY7BE2B63Gw==,-34.5638971,-58.4419102,Palermo,2.0,1.0,45.0,42.0,125000.0,Departamento
14598,Ia1QYy/psWkxG9RXl6dmBg==,-34.5609214,-58.4623761,Belgrano,2.0,1.0,38.0,35.0,120000.0,Departamento
14599,NyYPGkAqpUuv0ZdzeKxfxA==,-34.5562705531,-58.454838358,Belgrano,2.0,1.0,48.0,48.0,123000.0,Departamento
14600,e+O0ZscZ4tc3Mn81C20T5A==,-34.5562883,-58.4408356,Belgrano,2.0,1.0,25.0,25.0,68000.0,Departamento
14601,pUejAQsFVwof4qFINME1yA==,-34.5695727,-58.4495179,Belgrano,2.0,1.0,55.0,45.0,137000.0,Departamento
14602,mFPHV1wyPfXh42LOZvl15Q==,-34.5656325,-58.4682611,Belgrano,2.0,1.0,73.0,41.0,189000.0,Departamento
14603,fT8IbfVc4nYSFGcIheMOjg==,-34.5625089,-58.4598067,Belgrano,2.0,1.0,51.0,46.0,154000.0,Departamento
14604,zS/BgYNJynjlmpfzEUDX5Q==,-34.554316,-58.460029,Belgrano,1.0,1.0,58.0,38.0,119000.0,Departamento
14605,Jx+cknYmRses8Bc6FogZRQ==,-34.5568527,-58.4624516,Belgrano,2.0,1.0,59.0,59.0,180000.0,Departamento
14606,Zc3tZQ2H8IwvcDkhuE1faw==,-34.5538593,-58.4501114,Belgrano,1.0,1.0,42.0,35.0,120000.0,Departamento
14607,hN4ZkkJtylL6jsasttPcPg==,-34.554356,-58.458076,Belgrano,2.0,1.0,60.0,51.0,189850.0,Departamento
14608,0lwLfq/NT9PuU5QA8DskGQ==,-34.5891742,-58.3911213,Recoleta,2.0,1.0,30.0,30.0,165000.0,Departamento
14609,iiXxbBdxAqEHlYpQyGXYBQ==,-34.5963887,-58.4083794,Recoleta,2.0,1.0,37.0,37.0,79000.0,Departamento
14610,FbaS3/QdW0EBw4Wa2GF7gQ==,-34.5848896,-58.4067998,Recoleta,2.0,1.0,73.0,68.0,230000.0,Departamento
14611,8VzcxWgTBIoHo1krSNC5YA==,-34.5986404,-58.3952353,Recoleta,1.0,1.0,22.0,22.0,53700.0,Departamento
14612,e9bT0ILUwMX0lopc8CllPQ==,-34.5955744,-58.382851,Recoleta,1.0,1.0,50.0,45.0,155000.0,Departamento
14613,QB3opoJO90cVTRWEAOH6SA==,-34.5962257,-58.3844184,Recoleta,2.0,1.0,51.0,48.0,142000.0,Departamento
14614,V4G3pzIuSNjOrOp96iUldA==,-34.5499842,-58.4830905,Saavedra,1.0,1.0,33.0,30.0,80860.0,Departamento
14615,FKG7aDCAHysegSvyDl/Jxw==,-34.5499842,-58.4830905,Saavedra,1.0,1.0,38.0,35.0,96550.0,Departamento
14616,Kg5ANT3Y1nh7cUb/2bGaVg==,-34.55226,-58.483377,Saavedra,2.0,1.0,42.0,40.0,92000.0,Departamento
14617,swvsLT9h3nUPBBIrPc5eBA==,-34.5499842,-58.4830905,Saavedra,2.0,1.0,44.0,40.0,109650.0,Departamento
14618,2yJZpDGGt+0tU4M55K2m3g==,-34.5545828,-58.4855642,Saavedra,1.0,1.0,42.0,38.0,81000.0,Departamento
14619,DwvCc6fSEu7D33kSXXIKVQ==,-34.5499842,-58.4830905,Saavedra,1.0,1.0,33.0,30.0,84050.0,Departamento
14620,VDwu9V7tkPDDOk/M2qa4DA==,-34.558197,-58.461376,Saavedra,2.0,1.0,42.0,40.0,110000.0,Departamento
14621,wjs2BrQWbKtsZsngQjPt+A==,-34.5545828,-58.4855642,Saavedra,2.0,1.0,56.0,49.0,109000.0,Departamento
14622,tzTVhBEqZafcXEEeODV2fA==,-34.5499842,-58.4830905,Saavedra,2.0,1.0,58.0,38.0,111720.0,Departamento
14623,ojqMAk2yf3sbQ1F3aBzmWQ==,-34.5499842,-58.4830905,Saavedra,2.0,1.0,42.0,38.0,105770.0,Departamento
14624,CKwQWn/zlT/b8geBXlNU2A==,-34.5499842,-58.4830905,Saavedra,2.0,1.0,42.0,38.0,114230.0,Departamento
14625,I2l3gME/+4zfuY0vCzzhlQ==,-34.5499842,-58.4830905,Saavedra,1.0,1.0,38.0,35.0,104300.0,Departamento
14626,uyo0cN9brqQtX8KThaKm1g==,-34.5499842,-58.4830905,Saavedra,2.0,1.0,62.0,40.0,119100.0,Departamento
14627,BzniZZxj5djMU8BCDJ4+eg==,-34.5499842,-58.4830905,Saavedra,1.0,1.0,38.0,35.0,91790.0,Departamento
14628,mJ5+sLC6d/khuHqf43vf/w==,-34.6159755,-58.4056635,Balvanera,2.0,1.0,42.0,38.0,60000.0,Departamento
14629,AaROUS6t/XRlvxkhU1J9pA==,-34.6195276,-58.4078968,Balvanera,2.0,1.0,40.0,37.0,77000.0,Departamento
14630,wfsgJeMg7WWFvp44NVV1KA==,-34.6189484,-58.4300339,Caballito,2.0,1.0,38.0,38.0,75000.0,Departamento
14631,ww+y8jVqrSovVhBHeExG4w==,-34.626975,-58.443274,Caballito,2.0,1.0,28.0,28.0,65000.0,Departamento
14632,DRGdJd/bWhh/JOZdidiXnQ==,-34.6228654,-58.4387037,Caballito,2.0,1.0,51.0,45.0,147000.0,Departamento
14633,l5ClOr2lewIKWBMBLGRleg==,-34.6226665,-58.4437233,Caballito,2.0,1.0,42.0,40.0,105000.0,Departamento
14634,/mNpjUMUtUfSljxs2ibsjA==,-34.6184371,-58.4407368,Caballito,2.0,1.0,52.0,46.0,145000.0,Departamento
14635,AGJbmYRCQLzipsxMKoBxxw==,-34.6230584,-58.4387898,Caballito,2.0,1.0,56.0,40.0,155000.0,Departamento
14636,OEd6yGil7BeXwlrELHehUQ==,-34.5851985,-58.4457989,Chacarita,2.0,1.0,42.0,38.0,116000.0,Departamento
14637,hkbgrusOo1wfiWfkMnP4rw==,-34.615559,-58.384181,Monserrat,1.0,1.0,43.0,37.0,75397.0,Departamento
14638,EqdaUUPIzva09Rd+s1HilQ==,-34.6194089709,-58.3703505993,San Telmo,2.0,2.0,118.0,105.0,150000.0,Departamento
14639,5QhZ2CkEAzLt2+PJaOJs0g==,-34.5827007,-58.4482372,Colegiales,1.0,1.0,50.0,45.0,130000.0,Departamento
14640,q66Wk4uTqQ9hj6svqraOyA==,-34.5749566,-58.4467657,Colegiales,2.0,1.0,33.0,33.0,69900.0,Departamento
14641,zyYe+UzyBZ71iqfJr+foIA==,-34.575932,-58.458495,Colegiales,2.0,1.0,40.0,36.0,135000.0,Departamento
14642,hDoQmes5VPJ3CmJ72WRlzQ==,-34.5976389,-58.3974076,Barrio Norte,2.0,1.0,32.0,32.0,89000.0,Departamento
14643,bMgfG+5TKJIlRf6mo8SMRQ==,-34.5925839,-58.4117918,Barrio Norte,2.0,1.0,33.0,31.0,69000.0,Departamento
14644,7QfpnFcHp4yVdHbD9yUhKg==,-34.5960723,-58.4097339,Barrio Norte,1.0,1.0,37.0,35.0,97000.0,Departamento
